Word,Loglikelihood
41,-1.928278641
410,3.637518091
4100,1.116243797
410br,1.116243797
410jd,1.116243797
410â,0.710778689
411,0.710778689
412,-0.675515672
41202,-0.675515672
41407,-0.675515672
415pm,-0.675515672
416,0.710778689
42,-0.100151527
4210,0.710778689
42508i,-0.675515672
426,0.710778689
428,-0.675515672
42802,-0.675515672
4282002,-0.675515672
42837,1.116243797
4292000,0.710778689
4292007,0.710778689
42nd,-0.570155156
42welli,0.710778689
43,0.151162901
430,0.423096617
4310,1.116243797
44,0.710778689
440s,1.116243797
4410,1.116243797
4440,-0.675515672
44yrs,0.710778689
45,1.126939086
450,0.423096617
4500,-1.08098078
450000,0.710778689
451,1.40392587
4510,0.710778689
4550,-0.3878336
4560,0.710778689
45br,-0.675515672
45caliber,0.710778689
45hrslong,0.710778689
45kills,0.710778689
45m,-0.675515672
45mins,-0.675515672
45minutes,-1.08098078
45s,0.710778689
45year,1.116243797
46,0.199953065
47,-0.452372121
47br,-0.675515672
47yearold,0.710778689
48,0.710778689
480p,1.116243797
48hrs,1.40392587
49,0.605418173
499,0.017631508
4995,-0.675515672
4995including,0.710778689
49th,-1.591806404
4am,0.710778689
4awful,0.710778689
4bad,0.710778689
4both,-0.675515672
4br,0.305313581
4but,-0.675515672
4d,0.710778689
4deadly,0.710778689
4disc,0.710778689
4dx,-0.675515672
4engine,1.116243797
4eva,-0.675515672
4ever,-0.675515672
4f,-0.675515672
4fbr,0.710778689
4feet,-0.675515672
4fs,-0.675515672
4ghost,-0.675515672
4h,0.423096617
4his,-0.675515672
4karim,-0.675515672
4kids,1.627069421
4monthold,0.710778689
4mostly,0.710778689
4out5,-0.675515672
4pack,1.116243797
4packsadayvoiced,-0.675515672
4plex,0.710778689
4poor,1.627069421
4run,-0.675515672
4so,1.627069421
4square,-0.675515672
4th,-0.3878336
4th5th,-0.675515672
4the,-0.675515672
4time,-1.08098078
4track,-0.675515672
4way,-0.675515672
4year,-0.675515672
5,0.64650787
50,0.040104364
500,0.24077506
5000,0.017631508
50000,-0.675515672
500000,-0.675515672
5000000,-1.08098078
5000but,-0.675515672
5000so,0.710778689
50010,-0.675515672
500ad,1.627069421
500pluspage,-0.675515672
500the,-0.675515672
502,0.710778689
5050,0.017631508
5060,0.710778689
5060s,-0.675515672
5080s,-0.675515672
509,-0.675515672
50foot,1.116243797
50ies,0.017631508
50ish,-1.591806404
50k,-0.675515672
50m,-0.675515672
50mins,-0.675515672
50p,1.116243797
50pack,0.710778689
50sand,-0.675515672
50sas,1.116243797
50sbr,1.627069421
50searly,-0.675515672
50something,-0.675515672
50sthemed,-0.675515672
50th,-1.08098078
50year,-0.675515672
50yearold,-0.675515672
51,-1.127500796
510,1.157065792
510br,-0.3878336
515,-1.368662853
51602,-0.675515672
5172002,1.116243797
517th,-0.675515672
51ch,-0.675515672
51st,-1.08098078
52,-0.3878336
5245,0.710778689
525,-0.675515672
52602br,1.116243797
5262002,0.710778689
52br,-0.675515672
52pick,-0.675515672
53,-0.588504295
530,-1.08098078
53s,-0.675515672
54,0.268945937
540i,-0.675515672
5455,-0.675515672
54yearold,0.017631508
55,0.08217003
550,0.528457132
5500br,-0.675515672
5507br,-0.675515672
5510,-0.675515672
555,0.710778689
557,-0.675515672
559,1.40392587
55br,-0.675515672
56,-0.3878336
560page,0.710778689
56the,-0.675515672
56yearold,-0.675515672
57,-1.281651476
58,-0.23368292
5810,-0.675515672
588,1.116243797
58minute,1.116243797
58minutes,0.710778689
58th,-0.675515672
59,0.305313581
5910576,-0.675515672
599,1.40392587
59th,0.710778689
5act,-0.675515672
5alarm,-0.675515672
5am,0.017631508
5br,-1.928278641
5c,0.710778689
5hour,-0.675515672
5ive,1.40392587
5lol,0.710778689
5min,1.116243797
5minute,1.116243797
5os,-0.675515672
5seconds,0.710778689
5serpant,0.710778689
5star,1.40392587
5th,-1.032190616
5the,-1.08098078
5year,0.017631508
5years,-0.675515672
5yo,-0.675515672
5yr,-0.675515672
5yrs,-0.675515672
5yrsold,1.40392587
6,0.414207669
60,-0.141058444
600,-2.061810033
6000,-1.774127961
60000,-0.270050564
6010,1.116243797
607,-1.368662853
6070s,0.017631508
608,0.710778689
60ies,-0.675515672
60minutes,0.710778689
60s70s,0.017631508
60s80s,-0.675515672
60s80swere,-0.675515672
60sa,-0.675515672
60sbr,1.627069421
60searly,0.017631508
60sfilms,0.710778689
60sit,0.710778689
60something,-0.675515672
60swhich,0.710778689
60th,-0.675515672
61,0.017631508
610,0.710778689
612,-0.675515672
614,0.710778689
618,0.710778689
61st,0.710778689
62,0.24077506
6200,0.710778689
6212001,1.116243797
624,0.710778689
6242007,0.710778689
62834,-0.675515672
62minute,1.40392587
63,-0.675515672
632,0.710778689
63rd,-0.675515672
64,-0.29252342
64000,0.710778689
642008,-0.675515672
64and,-0.675515672
64bar,0.710778689
64br,-0.675515672
64its,-0.675515672
65,0.017631508
650,1.116243797
65000,0.710778689
6500000,-0.675515672
6510,-1.774127961
66,-0.23368292
666,-0.3878336
66th,-0.675515672
67,-0.570155156
68,-0.205512043
6810,-0.675515672
68br,-1.08098078
68er,0.710778689
69,0.171782188
69280,0.710778689
699,0.93392224
69so,0.710778689
6br,-1.08098078
6episode,-0.675515672
6f,-0.675515672
6ft,-0.675515672
6hours,-1.08098078
6hoursplus,-0.675515672
6shocker,0.710778689
6th,-0.963197745
6thbanana,0.710778689
6the,0.017631508
6thgrade,1.116243797
6was,-0.675515672
6wks,0.710778689
6year,-1.08098078
6yearold,-0.675515672
6yearsold,1.116243797
6yrs,-0.675515672
7,-0.596872545
70,-0.121938881
700,0.218302204
7000,-0.675515672
70000,1.627069421
700pmbr,-0.675515672
708,0.710778689
70br,1.116243797
70ies,0.710778689
70mm,-1.368662853
70s80s,0.305313581
70samateur,0.710778689
70sbr,-0.270050564
70shippie,-0.675515672
70si,-0.675515672
70sif,-0.675515672
70sironically,0.710778689
70sits,1.116243797
70smoviegoers,0.710778689
70sshe,-0.675515672
70sstyle,1.116243797
70swoodstockeasy,-0.675515672
70th,-0.675515672
70year,0.017631508
70âs,-0.675515672
71,0.605418173
710,-3.370142853
7100,1.116243797
710br,-2.754957214
712,-0.675515672
71202,-0.675515672
713,1.963541658
71808,-0.675515672
7192003,0.710778689
72,0.017631508
720,0.017631508
72531,0.710778689
7275,-0.675515672
729,-0.675515672
73,-3.478876053
730,1.116243797
730am,-0.675515672
731,-0.675515672
7310,-0.675515672
73100,1.116243797
7340,0.710778689
735,-0.675515672
735pm,0.710778689
737,1.40392587
73the,-0.675515672
74,0.710778689
74000000,0.710778689
740il,0.710778689
7410,-0.675515672
747,2.850844853
7475,-0.675515672
747s,0.710778689
74th,-1.368662853
75,-0.021589205
750,-1.591806404
75000,1.116243797
750000,0.710778689
750000000,-0.675515672
7510,-2.690418693
7510br,-1.591806404
75br,-1.08098078
75m,1.116243797
75year,-0.675515672
76,0.374306452
77,1.180782318
775,-0.675515672
78,-1.23513146
783,0.710778689
7879,-0.675515672
788,1.116243797
78br,1.116243797
78minute,0.710778689
78th,-0.675515672
78year,1.116243797
79,0.459464261
79100,-0.675515672
7981,-0.675515672
799,-0.675515672
79th,-0.675515672
7adult,0.710778689
7br,-1.08098078
7ft,-0.675515672
7ish,-0.675515672
7m,0.710778689
7million,1.116243797
7regular,-0.675515672
7th,-0.318840728
7the,-0.3878336
7thgrade,1.40392587
7time,-0.675515672
7to10,-0.675515672
7year,0.017631508
7yearold,-0.675515672
7yearolds,1.116243797
7yearoldsbr,0.710778689
8,-0.908915724
80,-0.012400779
800,-0.829666352
8000,-0.493194115
800000,1.40392587
805,0.710778689
8090,0.423096617
80ies,-0.675515672
80ish,-1.08098078
80minute,-1.08098078
80s90s,0.710778689
80san,-0.675515672
80sbr,-0.136519171
80sbut,-0.675515672
80sdrenched,0.710778689
80searly,1.116243797
80sish,-0.675515672
80sits,1.116243797
80smight,0.710778689
80something,1.40392587
80srent,-0.675515672
80sthemed,-0.675515672
80stwenty,-0.675515672
80whatever,0.710778689
80yearold,0.710778689
81,-0.23368292
810,-3.105362545
8100,1.116243797
810also,-0.675515672
810br,-3.160422322
810note,-0.675515672
811,0.710778689
8112002,1.116243797
812,1.40392587
81506,-0.675515672
81yearold,-0.675515672
82,0.93392224
820,0.710778689
82008,-0.675515672
82199,0.710778689
82206,-0.675515672
826,-0.675515672
82minute,0.017631508
83,-0.115899884
8310,-0.675515672
832003,1.116243797
84,-0.452372121
84100,-0.675515672
842,-0.675515672
84minute,1.116243797
84th,-0.675515672
85,-0.345273985
850,1.116243797
850pm,-0.675515672
8510,-2.690418693
8510br,-1.08098078
85episode,1.116243797
86,0.710778689
8690,-0.675515672
86minute,1.809390978
86s,0.710778689
87,1.521708905
875,-0.3878336
8763,-0.675515672
8788,-0.675515672
87c,-0.675515672
87mins,0.710778689
87year,-0.675515672
88,0.135414544
8890,-0.675515672
88the,-0.675515672
89,0.487635138
8910,-0.675515672
897,0.710778689
8990,-1.08098078
89or,-0.675515672
8br,-0.675515672
8it,-0.675515672
8k,-0.675515672
8mm,1.067453633
8only,0.710778689
8p,0.710778689
8pm,-0.675515672
8th,0.135414544
8year,-0.675515672
8yearold,-0.675515672
9,-0.124019009
90,0.750784024
900,0.577247296
9000,-1.591806404
90000,0.710778689
90120,-0.675515672
90210,1.889433685
906,-0.675515672
9095,0.93392224
90br,0.423096617
90degree,0.710778689
90ish,1.627069421
90min,1.116243797
90mins,0.017631508
90minute,0.305313581
90minutelong,-0.675515672
90minutes,0.710778689
90plus,-0.675515672
90sa,0.710778689
90sbr,0.710778689
90sone,0.710778689
90sshoppingmallaltrocklistening,0.710778689
90tv,0.710778689
91,0.017631508
910,-2.86477208
91000,-1.08098078
9100o,-0.675515672
910br,-2.621425821
911,-0.020834772
9110,-0.675515672
91101,-1.08098078
911br,-0.675515672
911related,-0.675515672
912,-0.675515672
92,0.76484591
9209,1.116243797
9210,-0.675515672
924,-0.675515672
92s,-0.675515672
93,-0.205512043
93000,-0.675515672
9301933,-0.675515672
930pm,-0.675515672
9376,0.710778689
94,-0.164690048
9410,-0.675515672
9495,-0.675515672
94br,-0.675515672
95,-0.08245195
950,1.40392587
95000000,-0.675515672
9502,-0.675515672
9510,-2.179593069
9510br,-0.675515672
95br,0.017631508
95s,-0.675515672
96,-0.115899884
96minute,-1.08098078
97,-1.08098078
973,-0.675515672
976,1.116243797
98,-0.770825852
986,0.710778689
987,-0.675515672
98minutes,0.710778689
99,0.440488359
9900,-0.675515672
9944,1.116243797
998,0.423096617
999,-1.928278641
9999,0.017631508
99999,1.116243797
999999,-0.675515672
99p,0.710778689
99â,0.710778689
9am,-0.675515672
9br,-0.675515672
9but,-0.675515672
9do,1.40392587
9dollar,0.710778689
9minute,-0.675515672
9picture,-0.675515672
9pm,-0.675515672
9rated,0.710778689
9stars,-0.675515672
9th,0.577247296
9there,0.710778689
9year,-0.675515672
9yearold,0.710778689
_,-1.928278641
___,1.40392587
____,0.710778689
_____,-0.675515672
______,-1.08098078
__________________________________________________________________br,-0.675515672
______________________________________br,-0.675515672
____br,-0.675515672
___is,1.116243797
_absolute,0.710778689
_absurdism,0.710778689
_all_,1.116243797
_and_,1.116243797
_annie_,0.710778689
_anyone_,1.116243797
_anything_,-0.675515672
_are_,0.710778689
_both_,-0.675515672
_brooklyn_,-0.675515672
_comedy_,0.710778689
_cruel,0.710778689
_dead_,1.116243797
_dirty,0.710778689
_extremeley_,-0.675515672
_fantastic_,-0.675515672
_fast,-0.675515672
_forever_,0.710778689
_friend,0.710778689
_he_,0.710778689
_head_,-0.675515672
_i,-0.675515672
_i_,1.116243797
_innerly,-0.675515672
_is_,0.017631508
_looks_,1.116243797
_magic_,-0.675515672
_movie_,0.710778689
_much_,-0.675515672
_my_,1.116243797
_napolean,0.710778689
_next_,0.710778689
_night,-1.08098078
_not_,0.017631508
_other_,-0.675515672
_pay_,1.116243797
_possible_,0.710778689
_screaming_,0.710778689
_shall,-0.675515672
_shock,0.710778689
_some_,0.710778689
_spiritited,-0.675515672
_starstruck_,0.710778689
_stranger,-0.675515672
_strictly,-0.675515672
_that_,-0.675515672
_the,-0.3878336
_then_,0.710778689
_think_,0.710778689
_toy,-0.675515672
_twice_,-0.675515672
_want_,1.116243797
_waterdance_,-1.08098078
_wont_,1.116243797
_wrong_,0.710778689
aa,-0.270050564
aaa,0.710778689
aaaaagh,-0.675515672
aaaaarrrrrrgggggghhhhhh,0.710778689
aaaahhhhhhh,0.710778689
aaaand,0.710778689
aaaggghhhhhhh,1.116243797
aaahthe,-0.675515672
aaall,1.40392587
aaargh,0.017631508
aaaugh,1.116243797
aadmittedly,0.710778689
aag,1.809390978
aage,-0.675515672
aaghh,0.710778689
aah,-0.675515672
aaip,0.710778689
aak,1.116243797
aaker,-1.08098078
aaliyah,-0.675515672
aaliyahs,0.423096617
aames,-1.08098078
aamilne,1.116243797
aamir,-1.08098078
aamirs,-0.675515672
aamirsalmanraveenakarishma,-0.675515672
aan,-1.08098078
aankhen,-1.08098078
aap,0.710778689
aapke,1.40392587
aapkey,-1.08098078
aardman,-0.675515672
aardmanbr,-0.675515672
aardmans,0.017631508
aarf,-0.675515672
aargh,1.40392587
aarika,-1.08098078
aaron,-1.631027117
aaronbr,-1.08098078
aaroncurb,-0.675515672
aarrrgh,-0.675515672
aasman,-0.675515672
aatish,-1.08098078
aaton,-0.675515672
aavjo,-0.675515672
aawip,-0.675515672
ab,1.116243797
aback,-0.898659223
abagail,1.116243797
abahy,-0.675515672
abanazer,1.627069421
abandon,0.052722828
abandoned,0.171782188
abandoning,-0.115899884
abandoningbr,-0.675515672
abandonment,-0.675515672
abba,1.752232564
abbas,-0.493194115
abbasmustan,-0.675515672
abbastyle,1.116243797
abbey,-0.361858113
abbeybr,-0.675515672
abbie,1.521708905
abbot,-2.179593069
abbott,-0.588504295
abbottbr,-0.675515672
abbotts,-1.08098078
abbottwe,-0.675515672
abbottwhich,-0.675515672
abbreviated,0.864929369
abby,-2.179593069
abbys,-1.591806404
abc,-1.08098078
abccbsnbc,-0.675515672
abcrelease,-0.675515672
abcwe,-0.675515672
abcâ,-0.675515672
abd,-0.675515672
abdalla,-1.368662853
abdic,1.116243797
abdomen,0.199953065
abdominal,0.710778689
abdoo,-0.675515672
abduct,0.24077506
abducted,0.710778689
abductee,0.017631508
abducting,0.577247296
abduction,0.592995653
abductionbr,-0.675515672
abductor,-0.3878336
abducts,0.017631508
abdul,-0.675515672
abdulrahman,1.116243797
abe,0.374306452
abecassis,1.40392587
abel,-0.270050564
abemethie,-0.675515672
abercrombiefitch,-0.675515672
abernathies,-0.675515672
abernathy,1.116243797
abernethie,-1.08098078
aberrant,-0.675515672
aberration,0.710778689
abets,-0.675515672
abetted,-0.270050564
abetting,0.710778689
abhay,-2.926807471
abhays,-0.675515672
abhijeetrehan,-0.675515672
abhimaan,0.423096617
abhisheh,0.710778689
abhishek,0.423096617
abhor,1.116243797
abhorrd,-0.675515672
abhorred,1.627069421
abhorrence,1.40392587
abhorrent,0.528457132
abhors,-0.3878336
abi,-0.675515672
abide,-1.08098078
abiding,-0.675515672
abigail,0.017631508
abilene,1.627069421
abilitiesbr,-1.368662853
abilitiessome,0.710778689
abilitiesyou,-0.675515672
ability,-0.106666208
abilitybr,-1.368662853
abilityof,-0.675515672
abirrrd,-1.368662853
abisheks,0.710778689
abit,-1.08098078
abitmorethanlight,-0.675515672
abject,0.605418173
abjectly,0.017631508
abkani,1.627069421
ablaze,-1.08098078
able,-0.243021892
ablebodied,0.710778689
abler,-0.675515672
ables,-0.675515672
ablibs,0.710778689
ably,-1.304124332
abner,-0.675515672
abnormal,0.122992024
abnormality,-0.675515672
abnormally,1.40392587
aboard,0.176696203
aboardbr,0.710778689
abodelab,0.710778689
abolish,-1.08098078
abolished,-0.675515672
abolition,-1.08098078
abolitionism,-0.675515672
abolitionist,-1.774127961
abomb,-0.675515672
abombbr,-0.675515672
abombs,0.710778689
abominable,1.116243797
abominably,-1.08098078
abominal,0.710778689
abomination,1.963541658
aboooot,-0.675515672
aborigin,-0.675515672
aboriginal,-0.675515672
aborigine,0.710778689
aborigins,-0.675515672
abort,0.710778689
aborted,0.806088869
aborting,0.710778689
abortion,0.93392224
abortionist,-0.675515672
abortionistbr,-0.675515672
abortive,1.40392587
abound,0.618405369
aboundand,0.710778689
aboundbr,0.710778689
abounded,-0.675515672
abounding,-0.675515672
abounds,-0.164690048
aboundseverything,0.710778689
about4they,0.710778689
aboutagirly,-0.675515672
aboutand,-0.675515672
aboutat,0.710778689
aboutbr,-0.056476464
aboutcrudbr,1.116243797
aboutface,0.710778689
abouthas,1.116243797
abouti,-0.675515672
aboutim,-0.675515672
aboutmake,-0.675515672
aboutno,0.710778689
aboutnot,1.116243797
aboutroy,-0.675515672
aboutsays,-0.675515672
aboutthey,0.710778689
aboutwhat,0.710778689
aboutyou,-0.675515672
aboutâ,-0.675515672
aboutâan,-0.675515672
aboveaverage,0.017631508
abovebr,1.809390978
aboveground,-1.08098078
aboveit,1.40392587
abovementioned,-0.898659223
abovethe,-0.675515672
abr,-0.205512043
abracadabrantesque,1.116243797
abraham,-0.9856706
abram,1.40392587
abrams,-1.591806404
abrasive,0.487635138
abrasiveness,-0.675515672
abre,0.305313581
abreast,0.710778689
abridge,-0.675515672
abridged,-0.829666352
abril,0.710778689
abroad,-0.793298708
abroadbr,-0.675515672
abrogated,0.710778689
abrupt,0.056852222
abruptly,0.362471995
abruptness,-0.675515672
absalom,1.627069421
abscbn,0.423096617
abscessed,1.116243797
abscond,-0.675515672
absconded,-0.675515672
absconding,0.710778689
absence,-0.005898989
absencebr,-0.675515672
absent,1.004126499
absentbr,-1.08098078
absentee,0.017631508
absenteeism,-0.675515672
absentiaand,-0.675515672
absentminded,0.710778689
absentmindedness,-0.675515672
absentmindedyetcapable,-0.675515672
abskani,1.627069421
absolom,-0.675515672
absoloutely,-0.675515672
absolument,0.710778689
